Obieram seler i ziemniaki.[sound:44391791929127325534539514660056367304181577699040030858637.mp3]	I am peeling the celery and the potatoes.
Przegadaliśmy całą noc.[sound:54909144280182526624344987246811488558599425350343344616334.mp3]	We talked the night away.
Mary jest śliczna.[sound:24163619657544271074717363317662097683915648805488328973012.mp3]	Mary is gorgeous.
Wierzą w to.[sound:30730293539149064521734494314534819367318026442953690945785.mp3]	They believe it.
Latem pojadę do Francji.[sound:21753586174079285389033827893739740517894390463681127049101.mp3]	During the summer, I will go to France.
Myśliwy strzelił do jelenia.[sound:46307102009527855476054773965061943441848263691136167643983.mp3]	The hunter shot at a deer.
Mój zegarek jest wodoodporny.[sound:52741730444295078842867203932969526885457722525365521886847.mp3]	My watch is waterproof.
Chodźmy do japońskiej restauracji![sound:95912588028234050910566208118694065478504030980635097118123.mp3]	Let's go to a Japanese restaurant!
Naprawdę nie jestem zajęty.[sound:23748545659740043562329523286866754486333936681846387315719.mp3]	I'm really not busy.
Kto Cię nauczył tańczyć?[sound:64934089764108328763185576078497693051197965785936066099648.mp3]	Who taught you how to dance?
Twoje zdrowie![sound:64529247362570793786141182718449376604768450418364428738589.mp3]	Cheers!
Nie mam braci.[sound:1400674242125536184261052654132182481527922457564280998430.mp3]	I don't have any brothers.
Otrzyj łzy.[sound:63267750077766849402197295275156518146570962871358104079037.mp3]	Wipe your tears.
Pracuję tutaj.[sound:40481813365447342052929387255816932125688268492281818887857.mp3]	I work here.
Próbuję nauczyć się angielskiego.[sound:66459429052094297385164347820117628002608727061124559937135.mp3]	I'm trying to learn English.
Ale ile wygrałeś?[sound:20715597348914142271367539008883382436072356614106180775640.mp3]	But how much did you win?
Powiedz, co słyszałeś.[sound:89862142048338184657726066661443844088390435581872849141157.mp3]	Please tell me what you heard.
Wejdę.[sound:52235551215380519301882624181586646770466047137341803227743.mp3]	I'll get in.
Usłyszałem niezwykły dźwięk.[sound:72320699846237052510845823992849431535182665976500125181542.mp3]	I heard an unusual sound.
Tom ma nowego szefa.[sound:51103591387900819468071043228345859524420835012469107425779.mp3]	Tom has a new boss.
Musisz powstrzymać Toma.[sound:31343295053076074835131292073300687862866601581087670915329.mp3]	You have to stop Tom.
Najpierw muszę się napić.[sound:81862874236941804839433267814822291595437449185824602204310.mp3]	I need a drink first.
Nie ma głupich pytań.[sound:85727950648444605406482123153113587883838506158370123346596.mp3]	There are no stupid questions.
Chcesz, żeby Tom zaczekał?[sound:69810613475696875965111674261484426134020654246585141620249.mp3]	Do you want Tom to wait?
Zróbmy to kiedy indziej.[sound:33243991514762546489368949369235553946617838775364056736135.mp3]	Let's do it another time.
Co mogłem powiedzieć?[sound:30517571344785478892347264149825438305969844649195770080847.mp3]	What could I say?
Czy on jest martwy?[sound:36532131282852001377650348108311414962764126313324350781432.mp3]	Is he dead?
Są świetni.[sound:83769547674607367383512810660337983456724059600294123389231.mp3]	They're awesome.
Podobała ci się gra?[sound:15169845787577821943570452956516816264263441979012910476993.mp3]	Did you enjoy the game?
Masz jakieś inne pomysły?[sound:2845843378086033392902375526333956135638755077269789453195.mp3]	Do you have any other ideas?
To jest najlepsza książka.[sound:31342895492894434480600146435834326771622824294511913096510.mp3]	That's the best textbook.
Jestem z tego dumny.[sound:49115803785724440729133097833270057888113176557586577460076.mp3]	I'm proud of that.
Zawsze jest coś źle.[sound:75612769641838181147633826912861572046810571827533299842143.mp3]	Something's always wrong.
Czy oni piją mleko?[sound:14666067668321624785096942690907514648666336318075403566874.mp3]	Do they drink milk?
On jest bratem Taro.[sound:7537466788474015510101764778425139162006638593534849084698.mp3]	He is Taro's brother.
Który ząb boli?[sound:43188112907760866458498826893063297216536406574008628090311.mp3]	Which tooth hurts?
Użalił się nad sobą.[sound:22066348079961425486156121292514021827096195056488193040747.mp3]	He lamented upon himself.
Ja tam też poszłam.[sound:47913770877767020724762613306030582513177566009268991567362.mp3]	I also went there.
Boli mnie prawe ramię.[sound:72010996319207204785813054014069049964716258411696043929154.mp3]	My right shoulder hurts.
Gdzie to się zdarzyło?[sound:27449874966057818462736280019766042714929204393840527880700.mp3]	Where did it happen?
Interesuje się pan muzyką?[sound:6050021148996406052471951315228744739584516226178612350553.mp3]	Are you interested in music?
Tom szuka czegoś.[sound:80113807234902351296231575038304787238147241030781862095693.mp3]	Tom is searching for something.
Wymagasz pomocy lekarskiej.[sound:4033057501226194344831850444678012636282753605504072409739.mp3]	You require medical attention.
Nienawidzę tego koloru.[sound:20030129566415275294514174505764001957201786197432992192870.mp3]	I hate that color.
Jesteś zły.[sound:58096215894577855728547978757183190759281850785621612509873.mp3]	You're bad.
Kiedy jest jej ślub?[sound:44603038151307615240936762006163454785946861092699194792081.mp3]	When will her wedding be held?
Zadaj mi łatwiejsze pytanie.[sound:88780591654171491957453331326354543014844446365670725956731.mp3]	Ask me something easier.
Rozwiązał trudny problem.[sound:71389534143013717247140715274558270999726710593379399719019.mp3]	He solved the difficult problem.
Spotkałem ją zeszłej zimy.[sound:56841287074338411834891023625220113479095179489647366481801.mp3]	I met her last winter.
Obudź się.[sound:77805558006636992325345136078015225839398102566046549568377.mp3]	Wake up.
Im więcej, tym lepiej.[sound:10800520013368714192304647809136339382816320805546666106856.mp3]	The more, the better.
Tu jest twój kufel.[sound:28766907717929528442527613763937121247572322872976190386718.mp3]	Here's your mug.
Akta zostały skradzione.[sound:25927103543092896212503122234581276731355990536541619728635.mp3]	The file was stolen.
To mleko jest przeterminowane.[sound:85588723229125183297931153833663817982507331234650422114943.mp3]	This milk's expiration date has come and gone!
Prawie oszalałem ze strachu.[sound:31608695843827278520013408907622900883886535616909970394114.mp3]	I almost went crazy with fear.
Kupiłem to od niego.[sound:810395047663700010008935963505404186380450320694610235187.mp3]	I bought it from him.
To nie jest normalne.[sound:89351866737504314910161315009020726278202414213885498316882.mp3]	This isn't normal.
Naprawdę w to wierzysz?[sound:62054970123987529363995589818170293452855377118207394161227.mp3]	Do you really believe this?
Nakryj do stołu![sound:41377176231758726227591353636542980620634889533218173987030.mp3]	Lay the table!
Zaśpiewajcie ze mną piosenkę.[sound:86576827342848644318412978735449821850940255963656340824948.mp3]	Sing a song with me.
Podwieź nas do centrum.[sound:13375740591778122279793640879877489424177177338946600927207.mp3]	Give us a ride downtown.
Masz trzy słowniki.[sound:37387291512942253409267488675088712194571495496123884052138.mp3]	You have three dictionaries.
Wyruszamy jutro rano.[sound:54212230156104583728835858943448444513218653043758266919580.mp3]	We're going to leave tomorrow morning.
Może.[sound:19363569534796000178061621582254021896975059106591990365023.mp3]	Maybe.
Japonia zużywa dużo papieru.[sound:7342435657540860605616957159010514491799926286417670686162.mp3]	Japan consumes a lot of paper.
Chciałbyś mieszkać na Ukrainie?[sound:72953145842219597034904973272364415267474954822247402144307.mp3]	Would you like to live in Ukraine?
Mieszkasz z rodzicami?[sound:79823321313546183041647835951142303056618686076926460594192.mp3]	Do you live with your parents?
Toma zaprowadzono na miejsce.[sound:78506259236064845914402212234172813182562541933930716353384.mp3]	Tom was shown to his seat.
Jesteśmy biedni, ale szczęśliwi.[sound:81530558378828028250288694969124855081427343285578575342481.mp3]	We are poor, but we are happy.
Nie został ani jeden.[sound:58838339456751534587999752654230553840190103442309910500907.mp3]	There was nothing left over.
Chciałem mieć dzieci.[sound:7370151894776580411832429376240989171724518946463395132258.mp3]	I wanted to have children.
Nie ufam sobie.[sound:90043540466599762209409479434125547330322401728842559145662.mp3]	I don't trust myself.
Myślałem, że nie wracasz.[sound:81104972216283924902937067370020522030077258510973076366549.mp3]	I thought you weren't coming back.
Stolica Ukrainy to Kijów.[sound:51014207372929129394472138050711402153903812693092793823206.mp3]	The capital of Ukraine is Kiev.
Nie będzie wesela.[sound:10087515587036693341044125425776182714134346842273891026590.mp3]	There's not going to be a wedding.
Już idę.[sound:38310851411775751079609417001167939636407375577146248553336.mp3]	I'm coming.
Podejmuję się tego.[sound:75387309737205901691992985998086542258993466554281880702665.mp3]	I undertake to do that.
Oglądasz filmy?[sound:81052338930799297026885978384692001570624727193311370574929.mp3]	Do you watch movies?
Książka kosztuje pięć dolarów.[sound:57462131182535885637730692793956794221037333589792104525208.mp3]	The book costs five dollars.
Zmieniłem.[sound:3462407240976981897601368860039742110675863010681991137126.mp3]	I've changed.
Nie będziemy ich zatrzymywać.[sound:14469335720382285532149327442262044845476795956220231702607.mp3]	We aren't going to stop them.
Przestaw zegar[sound:31451579377239182989828456988250220838813510118254552392044.mp3]	Set the clock right.
Myślę, że to prawda.[sound:83534837859169421794055205445385420038010876664948231496112.mp3]	I think it true.
Przyjdź, jeśli to możliwe.[sound:59550844580600471907064585325896951395443817220488274834170.mp3]	Come if possible.
Poniosłem całkowitą klęskę.[sound:79536793015724432021057513132362627540154815259680527756861.mp3]	I failed miserably.
Lubię gry sportowe.[sound:73409784983225508121568165362814772558512887670752152615668.mp3]	I like playing sports.
Ten przepis wciąż obowiązuje.[sound:50202838330403857097396996078567305334105016258380725049883.mp3]	The law is still in effect.
Umiesz pływać?[sound:58467757094113505656014029589536132706140373661609156627446.mp3]	Do you know how to swim?
To jest jej dom.[sound:10712037634625541240382277947759192557189384742094442373199.mp3]	That is her house.
On zmarł.[sound:99023745458655040394794793672371376009896980991474934988184.mp3]	He passed away.
Jestem zdrowy jak koń.[sound:12047121831009289548788837225523627014822394374831814352249.mp3]	I'm as healthy as a horse.
Jesteś nieprzyjemny.[sound:53037742827532171457328071474260026800761813295130224756051.mp3]	You're unpleasant.
Nie chcę zachorować.[sound:77705277057794420389464854299525634661055048263624092944545.mp3]	I don't want to get sick.
Nauczyciel przywitał nowych uczniów.[sound:53588665792914673100749752319447310626512005195487499655319.mp3]	The teacher welcomed the new students.
Nie wiem kiedy przyjdzie.[sound:90836323757135892800418959719830339126968393509912924980731.mp3]	I don't know when he'll come.
Od wczoraj jest zimno.[sound:89633527431928999960224740519057508730069324880728928545212.mp3]	It has been cold since yesterday.
Nie jadałem mięsa.[sound:71787513349666602949620999716382695857555199327020224432878.mp3]	I used to not eat meat.
Słyszę telefon.[sound:95507477923930333949850314239228065001589450122631855289156.mp3]	I hear the phone.
Uwielbiam ten zespół.[sound:95173558008433501270396103056161621670556784112048202218645.mp3]	I love this band.
Wcale tyle nie pracuję![sound:93163423288875616623239265846465493145921582303852752371800.mp3]	I don't work that much!
Ken jest szczęśliwy.[sound:99961301542727718294904031178978513735736792203862510216441.mp3]	Ken is happy.
Taro, kolacja gotowa![sound:19510016443756888461236508710940351368500607639009451407093.mp3]	Taro, dinner's ready!
Oni są Rosjanami.[sound:94650246238247391931305731440261824838102937322649126289052.mp3]	They are Russian.
Odsuńcie się, proszę.[sound:13249205989528448732295837972718071992964944501533910694612.mp3]	Step aside, please.
To mój nauczyciel.[sound:48934098414385653963702099002589191367321022750248742371646.mp3]	That's my teacher.
Dużo się działo.[sound:24541248557728690146644278412076257233764019953720950841007.mp3]	There was plenty going on.
Słońce świeci także nocą.[sound:80558943409677735115874009659677195243384853342316667457451.mp3]	The sun shines also at night.
Nie podchodź.[sound:12191764112130503232726571164458497874567942837610610681763.mp3]	Stay back.
